mean,variance,skewness,kurtosis,psd,HHT_Component_1,frequency
210.8197166709859,6652.871723325222,-0.544808207812684,-0.7156148595130443,18306.955216053877,0.004177116593535534,0
437.7838640652682,3087.462362234776,-0.9977150153355703,0.6859471123853438,2101.47601792918,0.0018920096872551018,0
575.6931666788432,7580.325969105911,0.3723800146083411,-0.39917069936794514,2368.4126505419117,0.0034616305634039106,0
773.5572619852733,7464.293122541694,-1.1196474817751232,0.4433535063778513,4056.4222215632385,0.004084073315996603,0
517.730208802381,9665.251693467966,-0.1875013526735233,-0.6087047714201037,25504.36467897962,0.005260396196970871,0
274.52549926181655,17470.524753715716,0.9994160939305768,0.38722809129926317,5142.593964652234,0.00528983305048195,0
442.31808258658987,445.32473872026094,0.24633591351538198,-0.3584360848654402,423.9178739535114,0.004187082563391533,0
459.6558182201585,2826.2646809594885,-0.23052627258390992,0.07972381999014155,8227.007954821456,0.004776387008382511,0
476.84281809987965,408.9052970634398,-0.0648310774560829,-0.31023990782431543,713.5504621741154,0.005344119944141906,0
399.09840865469994,1270.8574388368809,0.27821931807722067,-0.7436406141112677,2605.364281712991,0.006101029307703276,0
452.4802998192922,550.8614909839451,0.14550309404036268,-0.5158664394946793,1164.6405453816494,0.007129898377725386,0
442.9967694897198,8701.144894392502,-1.5884650175408954,1.3146025427921142,9639.8972552631,0.005209032972161783,0
402.5469208576262,3759.756261714831,-0.8301739044199608,0.33984113161629015,5179.444470660023,0.004744823361884211,0
467.26252103668844,1193.0152699782836,-0.6558179542093557,-0.42127071006727856,1374.8638092294855,0.005186963761867967,0
408.6069950768759,2678.935187626481,-1.328570896715097,1.047349669984035,3803.0880162328317,0.0052157573237085674,0
480.06429989424146,354.14844009248145,-0.3004794923461184,-0.23427882778138276,447.5524327794365,0.006463267298800023,0
461.208266052195,852.1633632945295,0.07058200425824324,-0.8468596028535695,968.2605455545586,0.005556670439544271,0
487.5235802016971,893.75085407659,-0.3242018799230414,-0.16673278902423583,1941.2106399050995,0.004804730362974925,0
438.9592640952066,1536.1520465292208,0.06652897226137817,-1.4055103865731384,2545.4792808590887,0.004755998936603384,0
398.46014452338596,847.6431551932444,-1.111958250734168,2.4288334391211333,546.9296385509523,0.0044754214480736895,0
429.02089230310173,4687.137113621884,-1.6384437029837022,1.7871969257260352,4412.31330698081,0.004907745719571819,0
429.19830048588324,403.23034239870316,0.20260527320637917,0.18431771757505677,780.3543475711972,0.004893308721651333,0
352.34229293934357,1622.9230988825225,0.028688232333291937,-0.6101415159619314,3083.6630385247945,0.004082591491428043,0
401.3536497487201,5522.95286303314,-0.5016103235675455,-0.8428397208037057,8154.153078411854,0.004379997555095519,0
452.1727314217392,2526.2587815031,-0.3022414502136499,-0.6489468377385657,4738.717531727807,0.005661785627142563,0
432.7628452482895,2373.8812151216025,-0.24949356182409307,-0.6518149217302049,3747.3734401404117,0.007247902674564919,0
413.3195800129604,873.076740246155,0.1756695593622412,-0.41031217776684104,1623.1707899323656,0.007318379713445935,0
413.8771348902529,4017.1243381120667,-0.2328219142177112,-0.9877491847332598,6153.077930025322,0.0054560541856474255,0
466.74096960085365,5114.989733340215,-0.15370849357957733,-1.082031754526676,6152.580344984964,0.005513855038150214,0
460.2121319196546,2177.167113716214,-0.2803157004661056,-0.45319812865398745,3317.0578469134425,0.00640265073264144,0
427.27670699481905,1910.7016467034696,-0.16705899061310436,-0.6008295690102359,4337.993200392384,0.007547638751284247,0
464.76606287306936,2031.2589479221597,0.35558060452287277,-0.4298745374195039,3668.9469426456835,0.00839696174671913,0
544.8278248836854,2819.495465571828,-0.13525926821310852,-0.7001933097216404,4900.2503770368185,0.006715715514181578,0
481.40968627668826,3158.712421983253,0.49212906662790284,-0.6054422309450045,5252.294267269364,0.0062701409748137675,0
349.45499313814315,4633.1127426174235,0.1169109073173037,-0.9812522074109791,8735.827454063194,0.006666335850543198,0
425.8400276728065,1671.569300330017,0.6650955036687408,0.15643043972068105,2258.8411264155948,0.007188724638968881,0
449.02609213589915,3450.997834863984,-0.15896933004943334,-0.7312183857167089,6675.546093265245,0.00792175106766997,0
445.9523866079945,5737.057763995686,-0.03824987866078651,-1.2194355808930266,6909.058918881335,0.005784948968103648,0
477.79649619087894,2138.309801015991,-1.6167623989349231,5.468663559035214,1285.608572436552,0.005587031801234006,0
472.86207990979176,6908.290524250405,-1.5638693403095023,2.1861313234658493,8020.5180955146225,0.006447871913117953,0
451.7994508938521,3674.840517488088,-1.6474440358362317,2.4810916236658604,8927.077742600179,0.006916401794283886,0
439.5688768997335,4445.112646640148,-0.8074720478551517,0.3796245269841525,2568.439298498208,0.008154944409428091,0
418.1169262520336,4793.674428994714,-2.1381239407178336,4.14705293174399,11613.806956173896,0.00738105340462514,0
422.09122435443317,4481.2821671074225,-1.9829499249343119,3.7749463675989805,18673.99692959972,0.005953715284063676,0
405.0358186634721,4702.676684778232,-1.2195112826949017,1.7695848474757847,13504.435164360224,0.006144946706833634,0
413.4643398364363,3607.309289452298,-1.6199829869978177,2.80239649875322,3407.7832692161846,0.006838043396410789,0
468.9153950143197,3258.5509571678963,-0.39276209227665493,-1.0371221220768656,4768.54052111209,0.008442603376507358,0
412.3999502215964,7060.346244386198,-1.3968742115337107,2.087502475535091,9930.371523396916,0.00761494313091541,0
425.40558148565094,8560.171968118495,-1.77839035012502,2.2432733093062103,34307.173893080304,0.0063008792408122075,0
426.48397408588636,8881.997846469232,-1.5567919562754626,2.1396981514956055,18603.8738942788,0.006785051166489999,0
430.2929758153016,2959.958150453053,-1.4478742406792824,2.321504287828329,5321.431045950925,0.006228551814231972,0
409.7813408593206,6555.301045345402,-1.7194898089386943,2.4806718514991664,7387.983432858955,0.007978118540149032,0
411.25400416874936,10155.428828710466,-0.7638681758727082,0.20135185580019055,5721.195859562578,0.007559269684739279,0
380.54664491047686,2892.666783051771,0.6412930768204508,-0.6022469807333453,4109.790010462768,0.007395732597816669,0
543.6427673329092,35912.22838558998,-0.5264952580813456,0.013648373362975974,7270.4444736331825,0.006940660481976313,0
309.4538452247315,4936.1387958018695,-0.7435620922267506,0.559994053478436,6433.064443498605,0.007077375417571811,0
336.9624903483726,5807.521484482051,-0.9481762492471055,0.8426362952968605,3682.6763048442194,0.00846194246747508,0
322.04785638783636,5292.947380190064,-0.7768738919303546,-0.23668257703793882,7583.524593167705,0.008903697384968644,0
357.4332586486053,28573.73693627503,-0.701847972779236,-1.059656780307485,44930.44318277801,0.007697831656261409,0
135.140506213006,33653.33736738249,1.031520641502516,-0.46496969541000244,36077.56344489711,0.007341175058556306,0
552.6664854433036,21363.951016451025,0.07759960418766794,-1.3933593607197292,19932.356954304116,0.0070572850955498145,0
545.2361011293794,4425.405558551191,0.5878215758275986,-0.2253961923293475,3543.2121672535227,0.007318278006242724,0
437.8620560809667,5615.603986918265,0.28377210017888976,-0.485815057592375,10411.688893185583,0.007744247168163769,0
633.2739795484082,15961.142043224498,0.19643420143209808,-1.1354413916315438,27171.348506888928,0.0068363071979906515,0
448.15440255422527,2046.8257179033833,-0.08875588013406795,-0.431739713112838,4468.036831215914,0.006624293774934342,0
516.3057112866342,3104.910635375521,-0.3748425906774002,0.007992702723179423,5524.0317792939,0.006396483564463926,0
520.9014757633956,6580.803444837078,0.26384530943663603,-0.6719048173001427,13606.699955256006,0.00695534287165162,0
577.9695454032162,3996.3193922460123,-0.2900024577479305,0.24106914653816558,3969.7616907018046,0.008342361103139753,0
439.90000010198116,14795.088523905311,0.8016597442435797,-0.04217325015623974,32356.644450058524,0.007232486719554887,0
439.06232730937404,28428.065296776153,-0.06954970794818074,-1.2875248209141874,50823.89330115127,0.00639891672316578,0
427.2846825538347,715.2360070125908,-0.18550259587020784,-0.28969489336496856,1421.787518928226,0.005742697467346539,0
372.00406312091616,10937.043735829802,-1.020678997520579,0.7136886063272256,35210.69950581617,0.005779170701145926,0
488.1883162600456,472.32526102827387,0.03759015063054649,-0.10242586647119456,950.4498963475263,0.007219837674982303,0
480.32538526378426,520.1882828204499,0.15697791959189342,-0.3911843123966219,1110.6596553378972,0.006703016470983539,0
423.11043072073596,556.8428226738365,0.25966788826008635,0.3741264679970966,1071.6472127208579,0.00492688932888551,0
415.18073896964347,353.0885077400989,-0.1516555088900202,-0.5158295269721096,695.8861323416957,0.004934794438486922,0
441.09055329105036,527.5993503218359,0.21504817292204717,-0.2017653851535317,799.907805515114,0.005656394442358677,0
444.0036948141559,570.3869814525418,0.1116141129256831,-0.6109453424296922,978.1324767999005,0.007198062334263288,0
424.80939016973144,10238.825287506292,-2.3475028790976884,5.011982043041627,4266.78805470516,0.00692130124407158,0
463.74770446938277,926.2854433419722,0.027412474215435332,-0.9416935424352153,1116.4246678750812,0.005169384021444553,0
439.1583958984855,779.8810748946868,-0.2557184864534711,-0.266190643993514,1422.7148042406088,0.006076704267983795,0
389.2382523300505,18642.576783031378,-1.9651573868371528,2.7299780999848524,80397.85788868996,0.006182683974461579,0
443.98463694177764,897.0016400543855,0.1072550316201141,-0.8439861559293846,1407.8087598473223,0.0072226342480139075,0
409.33044623778164,404.172467255064,-0.17766104605359298,-0.4044968959764166,645.8209364693427,0.007470569091142634,0
419.05270704182584,1216.7145917557016,0.005125135830189823,-0.6945376580263689,1827.4523243289989,0.0059423675453152275,0
421.3829355889407,435.7864756369627,-0.035679393013946896,-0.276564781676774,801.0234493452458,0.0065728746523035335,0
688.0893426333175,18341.0816594692,-0.2545109201256744,-1.1815655203013762,30026.87466198195,0.005910787909101805,0
315.02825126875825,16018.173644027209,0.22360682270274196,-0.33561918529439394,34209.9929942382,0.007024819274742937,0
193.2768674341196,26166.73423187109,0.1512695989077353,-1.2703786438040987,52742.361356620524,0.0075010232386681554,0
420.87211915211503,11310.271692265565,-0.1696368672350542,-0.8580616475321965,14344.984292057534,0.006537487951771204,0
447.77833932550755,12660.052293361094,0.0332846913252184,-0.8076479460085606,30123.693769724316,0.006080128024417264,0
261.57087119055916,27342.519313399596,-0.1653439370840671,-1.0494736458759844,78302.1983587542,0.00528288039546553,0
379.70212053430697,10124.320440545956,-0.2872715482389991,-0.3851571805406957,20023.894477843565,0.006463031886198294,0
511.270424404707,12916.125966865027,-0.3351100902982173,-0.12226723252888805,17018.096845428132,0.0068792008955215755,0
537.8106069230817,8249.062021584958,-0.08103803485154341,-0.27954765175207363,14873.52446687295,0.006134240560321278,0
436.0789864218269,33586.14128060412,0.6473823114107529,-0.7803026585494415,41169.887706233654,0.006033841879725377,0
540.9060947209434,15081.77356773261,-0.31948451904986386,-0.6289049381729046,28862.815764422237,0.00622101485564074,0
506.79483033727445,7114.420902410036,-0.07014723417569267,-0.26276573123573677,12304.036471778818,0.007378734987602314,0
322.55413675462535,10433.726783822152,0.38732875544528694,-0.02821667553875784,13480.924879769045,0.008648028613156564,0
558.7114740275979,45206.55857617008,-0.26782061929520223,-1.368999082248815,87384.12103355872,0.007610073217091778,0
540.3411736516325,10861.055017311412,0.15310513213265717,0.3850242312595893,7862.06578037947,0.006667331773140345,0
418.72486151463903,8153.859636926831,0.32791290078423957,-0.1581138637915811,20819.338530788602,0.0065657094974710915,0
485.456852747845,474.36130283660924,-0.04339524704083366,-0.26345111037740043,1101.8918697112274,0.006228792295230267,0
465.4253414514742,582.314729912616,0.019584907366752103,-0.31537670482488167,948.7913630529611,0.007546690660083943,0
440.443078694806,737.459057331672,-0.4971186635665611,0.9514766931715704,1068.7302286143267,0.007323093931677401,0
403.9729241770887,1128.2716756577029,-0.10089639572953334,-0.20509786979905886,1771.4067277211452,0.006717304912887508,0
436.84057559558033,1068.482202262629,0.24014191187182443,-0.2662139970970743,2010.9988828105759,0.006319542526001304,0
449.79854884921957,1616.327667344037,-1.1233770102600509,1.3574259059133764,1993.2518594955463,0.0058016293873563215,0
435.35013737552265,1135.6792530540129,0.040711264529876404,-0.4285523187298752,1459.7304924941575,0.007567790234960448,0
429.7163500569642,427.98895800458456,0.02315360148795766,0.14032819734583102,782.1127450391327,0.007861431171112897,0
455.0018995207229,822.3282625357891,-0.2570751628809541,-0.050053611080619564,1375.0028721393487,0.00729216084334661,0
398.78685045119016,575.8701831345752,-0.028710691991608354,-0.46174625649330503,1305.2319208303888,0.007433360766222298,0
414.50664528554745,838.7531375648077,0.4140874737056684,0.06681750966835098,1410.2167405844204,0.006960914030647721,0
472.173703338204,479.8811225039612,0.023004351604568044,-0.3408521194386944,960.0144426593946,0.008624923021609098,0
438.27849472894457,366.1215484043962,-0.06422683686438221,-0.5620721352512277,719.7699325473571,0.008629613449961994,0
430.9147500213286,1900.4137271400357,-0.609666290868591,0.206246033962441,4423.129372308904,0.00699474257989869,0
416.02669808850777,2915.0055085185622,-1.690408052348314,2.4777598742913822,1727.126862970995,0.006821655754267907,0
434.7805671990849,911.8628832531169,-0.6613677788694281,0.5133638216824226,1010.2379282146333,0.006602560222840403,0
397.0381788546599,8739.621336049959,0.9691427204598486,-0.5978393050252349,9805.039542723816,0.007569330669593028,0
406.9929157579013,16397.364877394008,-0.1880626444605369,-1.399047181688145,40246.309798783506,0.007982295138246715,0
478.35608314682474,8194.915676873294,0.2533350766429222,-0.9095916829669415,26835.366947182254,0.0070530234043607795,0
521.6304221346571,8170.672023037999,-0.41046339745387417,-1.2688375829563092,11845.241337382913,0.00655532534990945,0
576.4388296842792,4776.817858426339,-1.2527189273465824,0.6530929467473188,5394.821315634429,0.005863020492791805,0
503.6233469529336,11083.032502183298,0.43926613178527124,-0.7017376939941529,9930.02247556106,0.0073217437273727735,0
407.312331504162,6125.92970438718,0.20716005685139852,-1.2916310863582823,10620.847295104044,0.00821848566407038,0
305.92300112835903,16044.962237700598,-0.7701125791612778,-0.5391523349592005,37218.0989319952,0.007498895967428425,0
437.95632069972953,26346.279615098872,0.2158015405360207,-1.395838832774818,21361.9541914288,0.0074671998262958615,0
394.29113354970195,8992.155991372038,0.4706703619540971,0.6368941507603432,19884.138752933453,0.0070326111341935576,0
374.76454421160196,9502.055595826354,-0.4927356530757765,-0.8841464821503608,23542.562877074346,0.007912339115341824,0
439.4300997985249,13673.786596371643,-0.6964460551143761,-0.6200840969492205,24556.00855531992,0.009211318141251593,0
511.27580327335363,12298.208941043073,-0.8651153681083872,-0.25080902749087786,18276.19794500694,0.008312993205912491,0
457.6473570948402,2484.483217758427,-0.3629355013572146,-0.1390278357761523,1707.4565351431554,0.007103697735162367,0
346.0177526844025,5232.861978448806,-0.4455950789651806,-1.2760779980599337,7458.523852039859,0.007615527553882,0
378.66407711834887,7376.526494051562,-0.21498112439648762,-1.0322828820665781,14017.67782707152,0.0072137150352003035,0
433.38040101541026,526.1788655332813,0.1076849521598309,-0.7463531836214972,1004.2544021896091,0.00868573576919992,0
389.53701605944525,539.293687234221,0.39770073678383533,-0.3132196610550979,602.3871106782428,0.008266139410410184,0
397.85974254206155,682.9423834040796,-0.09139573420791508,-0.9370773047593297,1488.827959195996,0.006896631580242578,0
419.8474540003874,401.6131391047491,-0.00830345973212469,-0.5227355363548818,627.0418925324475,0.00672974221260473,0
417.59498327505264,350.3069424028513,-0.3207805075740548,-0.2131891622890314,673.7945947915642,0.006165985269784392,0
448.8311141690201,391.8368186699672,0.1246680859067191,-0.49787962810966624,733.5281279921304,0.008072996345363384,0
424.48690664492256,336.0485057079027,-0.1154044258925448,-0.5345766888478756,709.1412226093307,0.008303493145810097,0
439.27127608894193,396.6718475852988,-0.18067825783729496,-0.2875653729070713,643.0901199039729,0.00694920290185953,0
482.39868626563305,777.4454464855611,-0.43410570477453597,-0.49901651879171416,1285.0324732007618,0.007368756383940652,0
456.3739281958777,491.49999594856286,0.22768252863736005,-0.5526233909112723,840.6763099936453,0.007913649203062086,0
460.01806626554446,677.799660733683,0.11976324760389309,-0.7329859751287455,1154.5572833459635,0.009355381307096499,0
430.44714908592573,573.7716125987065,-0.2682450131235051,-0.6570158394658479,961.1318803548527,0.00901138056791994,0
388.6453757597144,293.40336196381764,0.04865448943660905,-0.3936606763146484,548.4929619346374,0.00832354629792429,0
408.54053654842926,320.9553895335942,0.09104036805578862,-0.2525000780606712,638.1750034753295,0.007703429162013729,0
487.06131396476246,592.1699116184527,-0.6206550014985259,0.7497410752198674,574.0546028211556,0.006800406061730922,0
466.0576460712831,951.6940697004039,0.11303820902968117,-1.1094067864274009,1266.1283966932606,0.008139200093849885,0
371.1646181937176,3345.082477904372,-0.015767584520348116,-0.8159206819163707,4649.264771069189,0.008611272239262276,1
478.5049136430022,1696.7483621692966,-0.45268206045761916,-0.008299332996859476,2871.004900570054,0.007328794169565158,1
551.3429364037785,2117.5270748407092,0.971215692987037,0.9282566545206126,2117.0113745148374,0.006679139220265924,1
479.2295283170332,16834.16565247573,0.3773118218330791,-1.2225552478592878,11913.939237228089,0.0058220406756515205,1
435.64016501302586,2592.520084128751,-0.9462381588993146,0.14788328213144064,2142.512639525947,0.006072993380302365,1
498.97302748358624,8034.355641245496,-0.3005594900270447,-1.002194095662075,19195.292018483593,0.006707686756514124,1
445.1263058305451,12712.78848352409,0.20043119992968592,-1.5352906214204483,15798.67297980211,0.006058302427645645,1
266.9617393412117,2420.1204914351106,-0.042817769497201355,-0.9252888578116876,5168.671962377987,0.005234179823611082,1
314.25332833800906,2345.2860884797606,-0.4528275113858234,-0.5237506240048648,6963.272266295446,0.00485257881236306,1
366.98780641519613,2961.101022134651,0.06671153786103617,-1.0045773355092735,7136.715632735485,0.0062839514207519995,1
395.0134477156719,3364.5858544443577,0.32783704283849197,-0.523574727077424,9495.894093325142,0.0065944593432317,1
266.7938607008831,7654.04142192223,0.10019098566251705,-0.23602305007371616,15004.30750334846,0.0063152890139729955,1
411.36527091468474,11879.041487413466,0.18565458426276077,-1.4466298966983073,29514.25836722312,0.005795297545336277,1
447.6792987821548,9725.93461384661,0.7578556006684504,-0.7843982722019383,13834.9740917441,0.005785610483030984,1
337.4730858861385,7197.578965414149,0.8413916394593105,0.9147380417340494,2891.8098942813504,0.004027319908275035,1
311.1200786515907,4729.110893326806,0.48981372181426497,-0.9998698246229312,6026.825015053443,0.006081112956005517,1
383.7603101347471,2263.4678357114867,-0.5564635691692726,-0.2057865096567837,2166.494159967291,0.005323281688660523,1
416.9385150430509,2500.3122053520487,0.440912676616547,-0.7620446026097785,2521.9859087837995,0.004943167821023093,1
369.96315467702715,1191.4519280377797,-0.15104530720715945,-0.8207178697535835,2518.050796125693,0.004570199200316904,1
384.654692435632,3572.3282345164666,-0.20582346448710342,-0.9140526679201098,9534.57961469647,0.004771232160165114,1
345.7935997627997,4268.612328956232,0.35297714562143734,-1.1369794002700764,6141.245963144984,0.006634105848128078,1
353.3343713309743,1274.476444677148,0.8482898924556767,0.5056155272138172,1710.2423798958275,0.006365132541175069,1
544.2453426231532,10925.459924291403,-0.8581724329581242,-0.7731093876785651,11190.03696579994,0.005382146351767339,1
446.21643037790733,3761.2511199248142,-0.13491628095845112,-0.9730510373433119,5870.28038025236,0.005151195051670784,1
306.6366996496041,4728.864956592483,0.5544220169334224,-0.35829731323992764,7101.035301680621,0.004592521284575829,1
422.2088649792406,5527.937060233111,0.1736060099571879,-1.1249084208761142,4287.956927287025,0.005076986830569732,1
186.14602309370747,4894.059048557924,-0.544897894793006,-0.7244480059123504,13467.941117151444,0.006085897599969065,1
380.42507315200766,2250.8669143083275,-0.9951025108308231,0.6821354936958386,1535.8408728131528,0.005106082231811963,1
499.15216611255545,5676.234479152889,0.36995906306605375,-0.40406737351276867,1754.481717935497,0.004124111359743278,1
669.6254468704258,5517.197125721578,-1.117206677326585,0.4345231143600339,2988.8360424887674,0.0031620112146750557,1
449.6845034615737,7238.600020035699,-0.16048429856279717,-0.6026457828693093,18922.16098080134,0.004456725026310111,1
241.78281205915695,12878.365129358928,0.9972683076648448,0.3919840916538635,3759.887085766582,0.005150208633437595,1
385.10781447473164,338.02797223411125,0.2352102215969018,-0.37193070680435714,314.46476457517485,0.004101636858930485,1
400.42314168453584,2074.458169571024,-0.2403050386037364,0.08168791031501543,6023.153044064871,0.003454508795636217,1
415.4658330795611,306.2865260337742,-0.05724285930483071,-0.3230738665695836,540.4881174740906,0.0029306046246203197,1
348.2686984147483,941.1700356014128,0.2822932766276675,-0.7364819354973071,1926.7888951494635,0.004704689189708881,1
393.71637867575294,406.7493018605403,0.15471098122056903,-0.5174646799766944,850.0873322583946,0.00504587295312249,1
385.54457727275064,6414.257467416166,-1.588120911206886,1.314270090181033,7120.903173887413,0.004413123814347772,1
350.7407673516423,2763.2381402290935,-0.8275164614111561,0.33274439831249225,3823.192872908126,0.004195184047284523,1
407.1059033134969,900.401440630183,-0.651788937665625,-0.43132522703619225,1049.6505410005573,0.0038404709529895457,1
355.6821665293254,1960.7538990379685,-1.3335304040073788,1.0659905383841384,2796.948812635805,0.004778174445894386,1
417.73957328850463,260.23216606602625,-0.32260103973434806,-0.20759514563268988,331.9930783214364,0.005763973573091902,1
401.5147152869973,622.1055589568662,0.03388210555407022,-0.820642188620845,686.7814636241021,0.003827035206480887,1
424.38582262738385,662.1591527384426,-0.3399223143101591,-0.17027833893767363,1425.6268517958379,0.0035352976026522473,1
383.08083640956073,1148.5624538453012,0.06013605401096249,-1.4025088546992537,1919.0986606985596,0.0022665768489907455,1
347.7351966444813,631.2050679477612,-1.0549503851221846,2.244222679559625,415.6869197352246,0.002540057836650944,1
374.0453309732582,3435.660892704489,-1.6379718339979672,1.791695843797541,3246.103941962231,0.0030753311451908964,1
373.97671020954886,299.4351818442129,0.19905098668318377,0.15045637522804656,578.2495732133069,0.002726504208954948,1
308.1105739819212,1207.7037154417053,0.030427364117003843,-0.6094608431078199,2296.636858062879,0.002299413125164258,1
349.86792610660626,4082.2712921780767,-0.49819865115809864,-0.8452498299482207,6045.063000528992,0.0020978180935605616,1
393.5367067941437,1870.7629748002316,-0.29881422749389935,-0.6491916807755564,3511.6876303548493,0.0025475729724244675,1
376.8848874830427,1759.4448036917065,-0.24523598393419313,-0.6560127548576449,2780.7871824260556,0.0037564145249759616,1
360.4827166990889,645.3795226324455,0.18213932260963292,-0.4109341672514897,1200.4291899517655,0.0036540486928808903,1
360.77880427583773,2942.26020141239,-0.22924279746856807,-0.9826361694668577,4514.2959541376395,0.0029618251454434944,1
406.14165309005955,3794.7132117437072,-0.151519823856865,-1.0836402150629367,4562.929047049036,0.0024591601490310177,1
400.9443954097475,1620.773931188236,-0.27570153939991576,-0.45927511033047397,2473.197958343003,0.0027521285336192867,1
372.75704826396816,1410.2106769749323,-0.16911487714925189,-0.5966451980101533,3205.361404607014,0.004189058352510188,1
404.51988538050557,1500.5154569885096,0.35558349030624015,-0.4280837918298914,2716.6521076141653,0.0037124949304151267,1
473.3160656110331,2091.1555941323622,-0.130321984722058,-0.7030917810483022,3630.5813924610543,0.0021386470421831238,1
418.49776741138,2329.561861058027,0.4931515421201706,-0.5952767938237309,3886.088080284946,0.0018280451259069415,1
305.28179733117264,3417.3622258848986,0.11570954591304007,-0.9770939094471438,6457.165611209746,0.0027700655888433143,1
370.76788903507537,1237.471278247712,0.6677789825505084,0.15970013206880385,1681.7831047206562,0.004351759536229453,1
390.8946226036428,2557.3643481110307,-0.16045279336405524,-0.7294220084395193,4951.008180322164,0.0030779666538425913,1
387.9868793748092,4226.005798796679,-0.0373748606584109,-1.2148057507324879,5107.348906746313,0.0022641146862934433,1
416.11739455932434,1576.701798465942,-1.581899842130637,5.36856834329034,960.2411020840284,0.003036167550174433,1
411.179612490611,5064.092600706145,-1.5673482682268345,2.1941603025752743,5896.07518654551,0.004002901699522241,1
392.55850886581163,2705.9697620753554,-1.6490640847608704,2.493274896737913,6594.900682688178,0.005873481789810968,1
382.5705329515325,3290.8065958726215,-0.8085451285137116,0.37538917110724856,1906.6196529231138,0.005061497118704525,1
364.66970822254075,3536.409822901957,-2.1355764931964747,4.1416460706422065,8599.874650920507,0.004675672056456386,1
368.11714441518706,3315.1965289645627,-1.9767930915916767,3.761775207766904,13807.898055039903,0.004979839585229166,1
353.2868400924949,3466.234026127621,-1.2261816121783933,1.7771852648236202,9962.014896119117,0.005273601176007508,1
360.8231113614774,2629.8120550440467,-1.624897146148307,2.8183941723305903,2464.654839703747,0.007189465793074763,1
408.0670367056473,2463.245032683194,-0.39872604941404927,-1.0418296209023623,3603.2568907640193,0.006291775038700447,1
358.88194572196073,5193.020714256508,-1.4011889285027121,2.0933341775978622,7267.649145537422,0.005449200090425698,1
370.2261453854374,6282.897174523546,-1.7808479389683913,2.2561298527769242,25189.760115291272,0.0065760456447617075,1
372.08105734284993,6572.756151554949,-1.558357181549599,2.1396330668200916,13778.217239582906,0.006744814823244994,1
374.91384049653897,2189.1179887705766,-1.4494250806409406,2.3211783846448037,3934.882790524886,0.00799595904763493,1
356.98247220963015,4851.724311647343,-1.7141832306361637,2.470652759331471,5496.767836340096,0.008499999108674175,1
