mean,variance,skewness,kurtosis,frequency
0.5972644445959149,0.001585365770686508,0.5699124734040439,0.1128400077418495,0
0.51867857224002,0.0018180015017941226,0.5884947617752064,0.1727111719597756,0
0.507813600527117,0.0005284013342611363,0.5139235427287983,0.1031389821347639,0
0.5433485561084225,0.0016335089970297902,0.5804826400490156,0.1276748523685577,0
0.5473746393111126,0.001905606085931361,0.5616108647938015,0.09554449758238322,0
0.5209915252311818,0.06306678374550179,0.11645132556014864,0.5358549345116596,0
0.5745075318655851,0.00414901733917987,0.5465382299720036,0.06976586098006005,0
0.5407038829436758,0.003225620496227292,0.49519697765553583,0.12264593944264371,0
0.47217413037057226,0.11622753107547706,0.18567164854203683,0.3572157077574033,0
0.5473473746393112,0.003969291252339069,0.5609586578455653,0.07737010921477998,0
0.49974780178583594,0.0008514136019632972,0.5092867373210294,0.11184071631285133,0
0.5130711380728421,0.005990146576318248,0.5424344951508034,0.08906096819059905,0
0.5162656487855861,0.0010486930704406339,0.5350552454830599,0.12184871748451331,0
0.8826346761184195,0.11434241097925797,0.49546421905868365,0.05094623435843655,0
0.37029514007225134,0.09961844242658212,0.5820001341814353,0.11716549858864694,0
0.20310362847340557,0.16381644388349417,0.5689508345452987,0.04399894880575206,0
0.5156158407743167,0.06987732710079518,0.5108475032865095,0.07626837049855406,0
0.5525867357371685,0.07841034137215376,0.5475815319685869,0.08021001408765452,0
0.29680776134323944,0.17128706423979917,0.511616717881022,0.061284964188406815,0
0.45904619089814364,0.0623427576052599,0.4895380644408104,0.11330280574086099,0
0.6397200827028378,0.07995782988698354,0.4808499105125859,0.13391339071822447,0
0.6761865812373616,0.05048489508718769,0.5268605068003313,0.12157659234309218,0
0.536541476381978,0.21077523497679665,0.6587908558546096,0.08236260528248077,0
0.6804762229341331,0.09370000679006,0.48375392963853414,0.0942231794171328,0
0.6335946197714312,0.0433133614075363,0.5287142425627226,0.12288561151124736,0
0.38055574489355415,0.0642885239808708,0.6116763397203717,0.1412405982609075,0
0.7048735600845205,0.2842878084495267,0.49303829567060536,0.03626560752067397,0
0.6796810033399223,0.06699154753091999,0.5691955077914879,0.1735970881899202,0
0.5126712562197533,0.04986842687546932,0.6009023197771423,0.13105790321365415,0
0.6042987299207052,0.0012955711202468007,0.5337068475488451,0.12286052122964204,0
0.5767977642969123,0.001977105761156156,0.5450987586486852,0.11877572152260585,0
0.5424942630586418,0.002959586471114571,0.4515016769129164,0.21799994004788548,0
0.4923954286233612,0.0054309779879439584,0.5232591850464642,0.1274081106930517,0
0.5375411810147002,0.005052437966392432,0.5850558438266231,0.12261966990146134,0
0.5553313793651875,0.008518309589822247,0.3380655066993452,0.24978854175303192,0
0.5354963306295867,0.005476915275696297,0.5489248434926565,0.10990722992615487,0
0.527753163837957,0.0010016434284908385,0.5457562712023717,0.15445346715198857,0
0.5624928998250517,0.0034960661899685235,0.4949936591336468,0.13954418049674883,0
0.48527934928316624,0.0019375951847651256,0.5363496967202869,0.10730132699151618,0
0.506859337014064,0.0035980011718473853,0.6165312036376577,0.1487151966055707,0
0.5860586644854929,0.0013301901466878385,0.5456902462004563,0.11679200501738378,0
0.5395224138322768,0.000610702058421189,0.5299094636580932,0.09945657417144371,0
0.5293935882580146,0.010316055275315003,0.4311206439702513,0.15962293678116685,0
0.5089587167427806,0.016735222774335753,0.23542148931995927,0.33746140793147583,0
0.5347147433712767,0.004062881665997713,0.4217225917190732,0.18368921001830882,0
0.4828437052688978,0.05359788626241231,0.7170489480214898,0.09665034002927836,0
0.49650784995342284,0.10203492170009675,0.5074805521291883,0.03392804601154152,0
0.594565242087565,0.0501516748963557,0.5874599380995752,0.07223514781421356,0
0.653988594278963,0.05000406408314201,0.46721415305887787,0.04411119985062566,0
0.7292845295708086,0.028524780793961098,0.3147066979647326,0.19457338656406775,0
0.6293140662985935,0.06839933454985758,0.6210741234558365,0.08851699311895017,0
0.49703042282961846,0.037051786572997916,0.579078471421345,0.04232842461453712,0
0.357712494035853,0.09978526142296451,0.402117079761639,0.10124187100372109,0
0.539063458523618,0.1649716186079952,0.5805546192519522,0.03416461607535959,0
0.4790857246722559,0.05516781233994261,0.6266883303716918,0.1932963337424895,0
0.45229364051530224,0.05837223220355095,0.45235384871103235,0.07424132115478971,0
0.5410356031172608,0.08477612594977649,0.41538476485300535,0.09494644825814762,0
0.6398427737259446,0.07610212959527049,0.3848305957889838,0.12386737732253658,0
0.5660554836071161,0.014000255798642457,0.47576876242555083,0.13273119359085225,0
0.41280530752277733,0.03136635003708471,0.4608371586084729,0.04356177224120161,0
0.4576466044123327,0.04496008552836297,0.5024617437242689,0.06259573851306442,0
0.5327971281212369,0.001625358174897211,0.561046121305065,0.08502303367837025,0
0.4725740122236612,0.0017082287364022142,0.6135103085401321,0.11892314137816833,0
0.4840024538204621,0.002617092884837054,0.5249776996616478,0.0700844761614644,0
0.5142071660645718,0.000836904126388248,0.5399818902627923,0.10252988631761706,0
0.5110989934791993,0.0005115308259001224,0.4834531074400912,0.12675042017898808,0
0.5540135868947811,0.0007744649136106191,0.5641443493589893,0.10449810799072348,0
0.5205734669302252,0.0004215074396913688,0.5206096359342622,0.10159781203377387,0
0.5408856474223525,0.0008047695963326171,0.5087900531701487,0.1209603036359611,0
0.6000954263513053,0.00321045616304709,0.46291605597697755,0.10443937719595739,0
0.5643696180673892,0.0014042443227150682,0.5827179598681242,0.10017802952233551,0
0.5693635971190331,0.002583768071138598,0.5632276310283768,0.08606222607106914,0
0.5287710449185468,0.0019258229722689372,0.49298988060856347,0.09199703022925575,0
0.4713561902165269,0.00015096122322221287,0.5502866763970068,0.11262961947806312,0
0.4986390384659078,0.0003263106784019128,0.5580403959785671,0.12368843830589642,0
0.6065162565605616,0.0020427483538112187,0.4290707142389181,0.20219368875837385,0
0.5776793220184945,0.004316655602746627,0.5620257227781643,0.056595508385441154,0
0.3971690182446095,0.010374897637509768,0.5223084652420528,0.070519307530163,1
0.3548951446163633,0.0532399944155829,0.585119051369023,0.06310036866163936,1
0.45247994910594597,0.01203219179964729,0.666364817736893,0.11818169892203541,1
0.4468952354986026,0.022478623732242506,0.4433863142202435,0.07846728089285479,1
0.6173948606093654,0.025800328523415836,0.7146434845287575,0.175601028097662,1
0.7562129370867698,0.056603547179883786,0.5695626887611424,0.05679276488093091,1
0.6907413718674028,0.12408417803295904,0.5622231314619119,0.022492046266248455,1
0.5557721582259787,0.02674080852965662,0.5365844631653992,0.05529338569275907,1
0.6086701656328812,0.024941039667849347,0.47624238925076845,0.13932563870972794,1
0.5550087474155363,0.0074655367982121865,0.3944754792912361,0.19335585646445513,1
0.4627950832708518,0.03346059946565153,0.5547486853850038,0.08835525039404984,1
0.4016722332038261,0.02214405294973824,0.5809725823301026,0.06785332003358364,1
0.49543998364119685,0.028945537858600448,0.48274421472164913,0.04392667537820964,1
0.5957603435348647,0.021302621824703757,0.44250293964008935,0.14642486021480092,1
0.5536500579374276,0.008738307542399515,0.5193468050397094,0.08344705259113105,1
0.5909708495217322,0.011095903855328574,0.4466063458838623,0.12808177230557155,1
0.6994569786199532,0.017745098847400918,0.4657582951296948,0.125012923385288,1
0.6751732442687388,0.032309216519623506,0.48149721533107737,0.06493444627121392,1
0.5066094108558835,0.045964260099677974,0.6096092061568592,0.12435967672152684,1
0.33161565900983797,0.026575988864985925,0.5806459247265441,0.05997142464073871,1
0.4232476768227569,0.043048749994528866,0.49055136385454545,0.0895079730252853,1
0.48331174880149047,0.026513553753758055,0.5161952351483059,0.05353023984856892,1
0.47417353963601655,0.058713272381341115,0.4109129170165259,0.11132597097965774,1
0.4174448458410015,0.25215960819745464,0.7150582249123357,0.10981408000958148,1
0.6641901256446959,0.029531538368373446,0.6374377218079789,0.11920257244255558,1
0.6216526935223684,0.018413086417054303,0.665543354706324,0.14035667087435205,1
0.7357826096835026,0.015488035203440834,0.5769208315501855,0.0646761275622824,1
0.3940199486515347,0.11784448010012485,0.7805843617847715,0.15865927863917245,1
0.41717219912298636,0.03487407526458327,0.6220719797395482,0.05772655247889441,1
0.5075136891373003,0.013828539829922258,0.6972986966705704,0.13720922164932947,1
0.48588826028673343,0.03731797298111175,0.42792355536388593,0.09987259179370037,1
0.6364801308704247,0.012598501533736194,0.5131153002950299,0.07541068200364848,1
0.38515438620407605,0.003227292885760959,0.4842479013691483,0.18224193411154094,1
0.43453070683661643,0.05281847056969251,0.3373416200777873,0.19769818742987227,1
0.4758639492877104,0.004594467332261142,0.5492483574242997,0.08449635917118259,1
0.4803717083588939,0.0012379214052998056,0.5957766586452118,0.14003373848682227,1
0.5310112921182378,0.005933780437891587,0.5984909211720658,0.07826008870275171,1
0.5121486833435576,0.0443176293412466,0.2761382272019923,0.2672044733495824,1
0.48743325835548584,0.0015261257667187635,0.6019643598562446,0.11889783851959533,1
0.5629427669097766,0.002254903517594383,0.5938870704143474,0.12878760350601187,1
0.5500374889237271,0.06463663231069347,0.21870670670032027,0.3381567628787472,1
0.6041351418898961,0.014380628239685937,0.5106335209968015,0.08389657531554787,1
0.5932020084974894,0.010592744153445398,0.4891941913807001,0.0364991688149031,1
0.5552904823574852,0.0187674475247215,0.26188269915053114,0.38138037180063644,1
0.716379251584759,0.009927622315751373,0.2913411409315733,0.38712617699068796,1
0.6784131961011519,0.0008254253484941134,0.4919326774559748,0.1764376282924484,1
0.48660622997750663,0.05346913041246374,0.29424518199611893,0.20566988002595324,1
0.4594097198554972,0.01646214242577736,0.5367570849585908,0.06466631931898764,1
0.5111489787108354,0.02798796384429583,0.5272135413563684,0.061547543008164604,1
0.5441710403744349,0.014117210308139786,0.5226687100333711,0.07145690826667295,1
0.5534864699066185,0.006534863805992002,0.5214475089866258,0.1175172815551259,1
0.6053893167927658,0.012346960299928328,0.4735201337573566,0.10282585256093399,1
0.5384545475200508,0.023900749838645784,0.5179928901523658,0.06254904317808392,1
0.5540681162383841,0.015779355421836495,0.5383649134167456,0.09002362309229513,1
0.5637425306159544,0.007387885980155472,0.5572161287481088,0.08718260379720363,1
0.5553949969327244,0.03360365401322835,0.4574691230313839,0.07017617717515807,1
0.49395860313998136,0.008482277405695694,0.5354758683778755,0.09248683134391442,1
0.5289028241655874,0.012428628690247991,0.5112568090917474,0.0971762946716421,1
0.5415490877695226,0.019467779776717178,0.4781416225492492,0.08711845724514079,1
0.5114716106604866,0.010442906893891987,0.5101109539527022,0.09934791147450535,1
0.5389952968441143,0.010505097719597086,0.4406044511226158,0.15054157572289636,1
0.61411401176925,0.016301034455082703,0.5069080532619085,0.08665757839063117,1
0.5225365232999342,0.022525079970315703,0.4111315716792804,0.14249852398901425,1
0.5051053097948334,0.01636979943938696,0.5020151401277306,0.08996828558978961,1
0.47820871106264057,0.03533893684989404,0.22447088623235517,0.32555311787866764,1
0.5280576193397405,0.028977048049361825,0.294225182629209,0.32255382555049583,1
0.5140708427055642,0.02274263986439294,0.28351433214974836,0.3190734227884412,1
0.49546724831299843,0.030886210178931867,0.26451444820878905,0.31124534421879035,1
0.5322790993570081,0.021064414381564533,0.22631933436024798,0.41751872525712824,1
0.5334832890282416,0.01468342994716964,0.35395361536326364,0.26018924838480084,1
0.5468066253152478,0.045908708987850336,0.38000152650015906,0.19863565284715493,1
0.5052189125940063,0.04564106659909082,0.29686099029469637,0.24977336385803567,1
0.5416581464567287,0.012202448589903356,0.34715162624716983,0.2657300819045173,1
0.49284529570808616,0.028923236759326558,0.1970074033891781,0.40701045030838273,1
0.545843273578261,0.02767894592532645,0.3277645224910741,0.2689810084657306,1
0.5789562174811987,0.005902688396651971,0.5289497614461474,0.12734990355569056,1
0.4590234703383091,0.05937250488020969,0.40981194313148017,0.10783654210034616,1
0.5872855747165611,0.044321225149062574,0.20499263879717056,0.3641150369994494,1
0.5704223752073251,0.03622716311224006,0.30015931561557363,0.26177002365063085,1
0.5369231817871992,0.011505458753370066,0.2683461026785902,0.39271737084582586,1
0.737941062867789,0.111875679726683,0.5035274816748064,0.1912374506999477,1
0.3915025106218617,0.032238374552233356,0.44322644129345345,0.13103665496262665,1
0.3063140435780337,0.08144762600294173,0.4702873965902245,0.04718382450926069,1
0.42182082566514434,0.05261587257298377,0.4867257721649868,0.10591834523873145,1
0.701988048985527,0.05066568834166083,0.4678947973578855,0.11174268725005752,1
0.6375979824142867,0.04721058481573264,0.5800740858611869,0.08170717820071444,1
0.6729784381887169,0.0459864757615849,0.6936974681224932,0.13773621258878746,1
0.7052461772658078,0.15674431877010736,0.5007438355533662,0.04279530423573137,1
0.5013836820939268,0.02633124619321134,0.4122062001988893,0.2370414184921876,1
0.289219094358485,0.10351313976675314,0.4714666777124161,0.07237924293084841,1
0.15834412559925476,0.3064786508361175,0.7234318754813696,0.09984924456321792,1
0.8202621952604912,0.028738885653752128,0.5648303641845193,0.06387794323877943,1
0.5408402063026833,0.04189947017027671,0.5525574145711988,0.050648192416235124,1
0.541362779178879,0.01611294183239926,0.6134661671404137,0.12179192111324728,1
0.0,0.09696826254841467,1.0,0.504932234222111,1
0.5000976984072888,0.26098179500452806,0.4105098793497329,0.08257510992549219,1
0.5303705723309022,0.0015348549073669752,0.5706569565440509,0.1695539836489155,1
0.5659736895917116,0.0023594705821320854,0.5306733748579247,0.10433249708360565,1
0.5303569399950014,0.0014611992073262352,0.5533981590448828,0.10446307501598977,1
0.5407084270556427,0.0039876062013922105,0.49022463630344076,0.08534737737814718,1
0.5183059550587327,0.002830119106559981,0.467522225209357,0.13438547060738382,1
0.49384954445277524,0.0017584809240159323,0.5956126383953907,0.14851807737660977,1
0.5284075159611933,0.003546868888980882,0.5121559470719593,0.09198533764563029,1
0.5204189671233499,0.009525950179234664,0.44630241505200174,0.09854728172560158,1
0.5575943471247131,0.002723442385573918,0.5048971660452437,0.11736625756170835,1
0.5468475223229501,0.0016398417898534584,0.5524057217381442,0.10647852397703539,1
0.4830436461954422,0.004843554587994499,0.5224635312335539,0.08506148874547262,1
0.504169222729648,0.0010588576839857448,0.5226045758959289,0.12833460000897842,1
0.5041419580578466,0.0033441155200059558,0.5630291856309748,0.08998041795354214,1
0.5408901915343194,0.006566940983868838,0.6211815531512158,0.10501437119737027,1
0.5938336400608911,0.0015877040016365393,0.49143846486432646,0.1221032044946962,1
0.5535682639220231,0.00388416900953567,0.5193811522650902,0.08893363682308214,1
0.525794651580215,0.032604418333480024,0.5479294637781926,0.11042601286063944,1
0.48445686501715396,0.11785653114848665,0.5017373932674333,0.0872224692526084,1
0.704119237498012,0.052707339635188935,0.46853339399443367,0.18256024078258953,1
0.4244654988298911,0.02806377327506536,0.6047340604548593,0.12769451761119244,1
0.4589643968827391,0.034085336610231894,0.5419388022280477,0.10139904601544722,1
0.764883102719651,0.069360596552571,0.49617188550485636,0.11511998463522437,1
0.379556040260832,0.11586511452408857,0.5835662163460865,0.05752521085171304,1
0.5254311226228614,0.07447106727694698,0.5584761245538613,0.08514490282319376,1
0.6235157794288051,0.02458899426736742,0.5433935678511113,0.10822420128787172,1
0.3886897053143389,0.08895256221859477,0.529865580613274,0.07597576813867195,1
0.37144934451184874,0.04868632325224911,0.4976510952061566,0.16096089429853044,1
0.7942744189216822,0.046566620579144014,0.5510779757797262,0.08888552162068991,1
0.48106241337786554,0.04317619035929036,0.5262798958418247,0.10655402283331505,1
0.4337627519142071,0.03788479040363913,0.5781640561827092,0.14572152498625063,1
0.6190534614772908,0.08753536214296656,0.6574793779446482,0.0979524730629088,1
0.3144025628791493,0.027511251213312198,0.5956773759916618,0.131329214354705,1
0.4755367732260923,0.009234440733407876,0.49438868354362203,0.11175784642341112,1
0.4537250357848817,0.006355865778991834,0.5429693715259462,0.08382524225078974,1
0.4814986481266898,0.004800829508879239,0.5410445769764722,0.09720820038716378,1
0.5905209824370072,0.002536051058381004,0.5570863962347357,0.11086148721810384,1
0.5622293413309704,0.00394806225646079,0.6100717540013644,0.13101250910688986,1
0.47121077863358546,0.02123292919497666,0.35250089356566205,0.19422541221735884,1
0.5253311521595893,0.0026913674322664415,0.562493429258013,0.11527525073039574,1
0.5592665803285393,0.0037102613533719847,0.5106051326931801,0.11785337853637128,1
0.46283598027855405,0.004054025655378225,0.5089709760294953,0.13553797486242794,1
0.5223411264853566,0.0032022784375288216,0.516053740865275,0.11011539104971287,1
0.5988321632245018,0.004115304755234965,0.4918289816459478,0.11057211210948802,1
0.5189966600777043,0.02235043716349655,0.3070680515567862,0.23102171102049748,1
0.49434030854520256,0.0032610051221169008,0.5238914171820597,0.11348334399616115,1
0.5526503533047055,0.023214751599316935,0.3190113899686158,0.19507893402763485,1
0.5700861109217731,0.025049080814548392,0.3200097101959477,0.23084627992833612,1
0.5341967146070479,0.001505072928926627,0.5415455735684601,0.09958179801140904,1
0.47614568422965936,0.08450947126981251,0.5388099747064609,0.035863389248396854,1
0.4407834049030968,0.07648606440607175,0.5627121005493967,0.0722856385044914,1
0.6064117419853225,0.05938402029398046,0.4392386385188419,0.17991964845220243,1
0.2726603503510326,0.05889040177007945,0.5564787657509583,0.05403493807048777,1
0.6633358325949151,0.031130374184601857,0.49692540315912587,0.05381615020686101,1
0.5386090473269262,0.00422867249422934,0.4992424905383819,0.12486526191065586,1
0.3858996205666507,0.09358943484812576,0.5415238879650668,0.06088925755884708,1
0.6378206439006657,0.050663779591632735,0.6418093410842692,0.10024636081631294,1
0.5660918365028514,0.08955127391768697,0.502356367632668,0.06281546476169626,1
0.5557403494422103,0.0303825854725348,0.6657143054688841,0.14995675588831292,1
0.39087087905845996,0.053767945691655536,0.5648409861051491,0.07959206697755143,1
0.5618885329334514,0.01277362067646941,0.3936588174036685,0.2206439510539015,1
0.4289414491173062,0.038791991547442284,0.5932117160356228,0.08800932899213387,1
0.4970531433894531,0.04005690775432858,0.4135491929948686,0.09047317142779379,1
0.6497671142616954,0.013604757676311393,0.5023067085109311,0.07664315174893752,1
0.5356644627723627,0.05663039919192452,0.4259251820656114,0.06677377267971676,1
0.5673187467339196,0.02457329054563537,0.33666641418575877,0.2768352654468062,1
0.6088019448799218,0.002944993296117377,0.5537645451848349,0.10609672235692093,1
0.5267398268693341,0.0006600605948125892,0.6055707757132596,0.10607023894937484,1
0.49024606366300866,0.0009312574978193493,0.6166250153651495,0.1458734428763223,1
0.5392088701065594,0.008511489060166544,0.23803993217921965,0.35595971480766786,1
0.5174743825687865,0.003036613297465995,0.6037696719028925,0.11527751916750074,1
0.5266716651898303,0.0008126100910395703,0.5538159124514045,0.12726963626273607,1
0.5764615000113603,0.0016618111502216383,0.5815334448232788,0.09899955673356309,1
0.5306341308249836,0.003962356713503702,0.5501523590448583,0.08074824631293932,1
0.5089178197350783,0.00013442182810677631,0.5280497005402438,0.10274212476727587,1
0.5435166882511985,5.983173941732575e-05,0.487467240277508,0.12873920932609834,1
0.5343284938540885,0.0004978408260628154,0.582161133824926,0.1449061500129151,1
0.5556767318746734,0.0012193440265800546,0.5547699461775469,0.1139673560856124,1
0.6252516302001682,0.0010762354636784782,0.49987800119682085,0.10997873137600614,1
0.4474450730465998,0.019560620580019523,0.5444147848538615,0.042807415232292576,1
0.4620453047963102,0.01247906711602776,0.5179617345676416,0.04849503019302112,1
0.7367232408606548,0.08233982207882723,0.3285491068139681,0.14371237372953954,2
0.4028082611955558,0.029776760643398348,0.5483032020542101,0.05642602968335124,2
0.44960352623088623,0.0017113984001502945,0.5510347026797411,0.12362302589291431,2
0.44691795605843726,0.005494814230279246,0.4815593142814162,0.11240513112916702,2
0.5317428941449117,0.009173116238432649,0.5666062571787172,0.0772661000482991,2
0.6555472246836161,0.007779019844992495,0.5543700907544834,0.10504922348914085,2
0.6977438484084247,0.005842524153633217,0.453766462018709,0.10715727744142377,2
0.699075273214732,0.01304892893124117,0.6251522897052484,0.11502979173374349,2
0.41465021698134635,0.030834111807303284,0.49214576025220025,0.05346360040666129,2
0.540017722036671,0.06382984781066364,0.5619514159048046,0.07136344366952227,2
0.6904778133733215,0.037980859543706405,0.5222727022707276,0.08762148370169354,2
0.3200645263899302,0.033809645799048126,0.5485345376467299,0.042724009740137237,2
0.3523140890191534,0.02523732331759242,0.5939669526619051,0.09419932968086207,2
0.546288596551019,0.021370089746035943,0.5385588189643005,0.08272878620233862,2
0.5782109831186241,0.00573184758742129,0.5529930208337052,0.10304667496411637,2
